model,deal,seed,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
v3.2.3,3,675850,0,10.45,664510,0,2.5,1,0,0,517755,62799
v3.2.3,3,406090,0,7.60,674720,0,2.05,0,0,0,478144,63697
v3.2.3,3,751608,0,0.00,722,0,1.025,0,0,0,0,310
v3.2.4,3,775805,0,0.00,1126,0,1.466,0,0,0,0,724
v3.0.4,1,94774,0,0.00,977,0,0.487,0,0,0,0,620
v3.2.4,1,157587,0,0.06,197642,0,0.739,1,0,0,31906,41576
v3.2.3,3,461743,0,6.48,670841,0,2.295,1,0,0,222707,63233
v3.2.4,3,490960,0,0.00,924,0,1.859,0,0,0,0,518
v3.0.4,3,315631,0,0.00,775,0,0.426,0,0,0,0,414
v3.2.3,1,446621,0,0.05,197548,0,0.703,1,0,0,27084,41692
v3.2.4,3,820921,0,15.02,858304,0,24.977,1,0,0,798279,83149
v3.0.4,3,510078,0,0.00,876,0,0.415,0,0,0,0,516
v3.2.3,1,509237,0,0.06,205234,0,0.673,1,0,0,31863,43060
v3.2.4,3,130069,0,0.14,851359,0,21.219,0,0,0,13830,81756
v3.2.3,3,379443,0,20.85,668679,0,2.343,1,0,0,1308338,63458
v3.2.4,3,996623,0,0.00,1025,0,1.752,0,0,0,0,620
v3.2.4,3,629548,0,0.00,924,0,1.906,0,0,0,0,518
v3.0.4,3,125316,0,0.00,1179,0,0.539,0,0,0,0,826
v3.0.4,1,77831,0,0.08,186481,0,0.925,1,0,0,18048,39089
v3.0.4,3,865961,0,0.06,228486,0,0.784,1,0,0,19587,41248
v3.2.3,1,380831,0,0.00,1025,0,0.539,0,0,0,0,620
v3.0.4,1,829502,0,0.08,192414,0,0.775,1,0,0,48938,39776
v3.0.4,1,175061,0,0.09,191925,0,1.011,1,0,0,79285,40313
v3.2.3,3,760927,0,0.00,924,0,0.9,0,0,0,0,516
v3.2.4,1,679261,0,0.00,722,0,0.592,0,0,0,0,310
v3.0.4,1,591313,0,0.08,191034,0,0.825,1,0,0,49532,39606
v3.2.4,1,698117,0,0.05,196897,0,1.032,1,0,0,23659,41597
v3.2.4,3,425024,0,0.00,1126,0,1.945,0,0,0,0,722
v3.2.3,1,301302,0,0.05,199405,0,0.771,1,0,0,22465,42016
v3.0.4,1,351245,0,0.09,186823,0,0.907,1,0,0,52383,39249
v3.0.4,1,997340,0,0.07,190745,0,0.89,1,0,0,12474,39466
v3.2.3,1,94774,0,0.00,1025,0,0.494,0,0,0,0,620
v3.2.3,3,76727,0,15.55,666515,0,2.313,1,0,0,1317368,62324
v3.2.4,3,447244,0,3.05,859217,0,21.421,1,0,0,215346,83024
v3.0.4,3,1978,0,0.07,225284,0,0.897,1,0,0,36094,40916
v3.2.4,1,782719,0,0.00,924,0,0.453,0,0,0,0,516
v3.0.4,3,368709,0,0.00,875,0,0.656,0,0,0,0,515
v3.2.4,3,718631,0,3.14,845367,0,20.065,1,0,0,254126,81328
v3.2.4,1,715270,0,0.07,197802,0,0.706,1,0,0,57445,41656
v3.0.4,3,21041,0,0.06,234293,0,0.893,1,0,0,9310,41459
v3.0.4,1,108379,0,0.07,193649,0,0.891,1,0,0,22242,40046
v3.2.3,1,758112,0,0.07,191035,0,0.721,1,0,0,65205,41200
v3.2.3,3,778456,0,0.00,1126,0,1.163,0,0,0,0,722
v3.2.4,1,411099,0,0.07,197307,0,0.839,1,0,0,56164,41529
v3.2.4,1,811273,0,0.00,823,0,0.494,0,0,0,0,414
v3.0.4,1,607601,0,0.00,1078,0,0.547,0,0,0,0,722
v3.2.4,1,266471,0,0.00,1126,0,0.439,0,0,0,0,722
v3.2.4,3,3528,0,5.25,850131,0,18.895,1,0,0,317923,82347
v3.2.4,3,997503,0,13.76,830982,0,21.016,1,0,0,934925,79874
v3.2.3,3,633859,0,25.42,677645,0,1.992,1,0,0,2191929,63583
v3.0.4,1,510199,0,0.09,184164,0,0.879,1,0,0,40074,38717
v3.0.4,1,195659,0,0.05,195485,0,0.818,1,0,0,16040,40386
v3.2.3,1,98835,0,0.06,195475,0,0.722,1,0,0,37694,41166
v3.2.4,3,895890,0,22.87,851939,0,19.671,1,0,0,1649141,82259
v3.2.3,3,83042,0,0.00,924,0,0.842,0,0,0,0,516
v3.0.4,3,834316,0,0.07,222848,0,0.996,1,0,0,23285,39783
v3.2.3,3,3684,0,0.00,1126,0,0.917,0,0,0,0,722
v3.0.4,3,513123,0,0.00,875,0,0.443,0,0,0,0,515
v3.0.4,1,25428,0,0.09,187931,0,0.911,1,0,0,86226,39397
v3.2.3,3,70953,0,22.37,674624,0,2.017,1,0,0,1757896,63536
v3.2.4,1,608687,0,0.07,200073,0,1.079,1,0,0,25677,41841
v3.0.4,3,754596,0,0.00,977,0,0.598,0,0,0,0,620
v3.2.4,3,174912,0,14.09,847831,0,19.915,1,0,0,947385,81845
v3.0.4,3,154740,0,0.00,876,0,0.658,0,0,0,0,516
v3.0.4,3,10636,0,0.07,233929,0,0.881,1,0,0,23857,41686
v3.2.3,1,431911,0,0.00,924,0,0.435,0,0,0,0,516
v3.2.4,1,32608,0,0.05,198684,0,0.737,1,0,0,11756,41786
v3.2.3,1,416664,0,0.06,200979,0,0.894,1,0,0,24522,42267
v3.0.4,1,148278,0,0.00,876,0,0.718,0,0,0,0,518
v3.2.3,1,568654,0,0.00,924,0,0.525,0,0,0,0,516
v3.2.4,1,132588,0,0.00,1126,0,0.563,0,0,0,0,722
v3.0.4,3,554660,0,0.06,231372,0,0.754,1,0,0,12130,41038
v3.2.4,1,234958,0,0.07,196825,0,0.778,1,0,0,27504,41323
v3.2.4,3,834316,0,3.36,842752,0,21.986,1,0,0,278250,80919
v3.2.3,1,914097,0,0.07,194835,0,0.702,1,0,0,48517,41104
v3.2.4,1,949233,0,0.00,924,0,0.484,0,0,0,0,516
v3.2.4,3,279337,0,0.00,1126,0,1.776,0,0,0,0,722
v3.2.3,1,763863,0,0.05,201216,0,0.773,1,0,0,18436,42277
v3.2.3,3,747498,0,14.06,681940,0,1.995,1,0,0,928233,64763
v3.2.3,1,585228,0,0.06,198190,0,0.725,0,0,0,6475,41627
v3.2.3,3,718497,0,0.00,1025,0,0.844,0,0,0,0,620
v3.2.4,1,635508,0,0.05,194181,0,0.763,1,0,0,19286,40868
v3.0.4,1,721878,0,0.07,186717,0,0.821,1,0,0,46632,39083
v3.2.3,3,753052,0,87.48,680690,0,2.516,1,0,0,5355449,64295
v3.2.4,1,812654,0,0.05,190698,0,0.969,1,0,0,18726,40793
v3.2.4,3,771594,0,12.45,851644,0,21.262,1,0,0,714293,82048
v3.0.4,1,837129,0,0.05,192538,0,0.724,1,0,0,20295,39673
v3.2.3,3,695302,0,0.00,722,0,0.93,0,0,0,0,310
v3.2.4,3,941932,0,0.00,1126,0,1.638,0,0,0,0,722
v3.2.3,3,613971,0,0.00,1125,0,0.961,0,0,0,0,721
v3.2.3,1,195659,0,0.06,201029,0,0.888,1,0,0,18314,42258
v3.2.3,3,16113,0,7.14,675083,0,2.081,1,0,0,363787,63309
v3.2.3,3,549501,0,16.43,682339,0,2.069,1,0,0,1348451,64501
v3.2.4,1,400062,0,0.05,196106,0,0.866,1,0,0,12717,41387
v3.0.4,3,23299,0,0.00,1078,0,0.49,0,0,0,0,722
v3.0.4,1,416893,0,0.00,876,0,0.6,0,0,0,0,516
v3.2.3,1,173692,0,0.05,195902,0,0.733,1,0,0,28155,41385
v3.2.3,1,596129,0,0.07,202037,0,0.715,1,0,0,25156,42436
v3.2.4,1,330867,0,0.00,722,0,0.493,0,0,0,0,310
v3.0.4,1,881459,0,0.11,192246,0,0.997,0,0,0,19708,39848
v3.2.4,1,728324,0,0.00,722,0,0.438,0,0,0,0,310
v3.0.4,3,703913,0,0.00,775,0,0.425,0,0,0,0,414
v3.2.4,3,896437,0,0.00,520,0,1.373,0,0,0,0,104
v3.0.4,1,132473,0,0.08,187849,0,0.916,1,0,0,52772,39472
v3.2.4,1,236945,0,0.05,190083,0,0.833,1,0,0,19882,40802
v3.2.3,1,964201,0,0.06,196698,0,0.705,1,0,0,24497,41982
v3.2.4,1,372243,0,0.00,621,0,0.486,0,0,0,0,208
v3.0.4,3,819936,0,0.07,223238,0,0.86,1,0,0,41336,40453
v3.2.4,1,389625,0,0.04,193882,0,0.743,1,0,0,13707,41435
v3.0.4,3,540543,0,0.06,228773,0,1.2,1,0,0,15616,41062
v3.2.4,3,733598,0,5.61,854219,0,26.225,0,0,0,228033,82335
v3.0.4,1,985746,0,0.00,876,0,0.589,0,0,0,0,516
v3.2.3,1,696279,0,0.00,722,0,0.432,0,0,0,0,312
v3.0.4,3,757007,0,0.00,876,0,0.445,0,0,0,0,516
v3.2.3,1,121859,0,0.08,189596,0,0.954,1,0,0,68197,40208
v3.2.4,3,709127,0,6.16,846471,0,20.269,1,0,0,308374,82188
v3.2.4,3,300116,0,3.24,856424,0,22.353,1,0,0,307620,82169
v3.2.3,1,674179,0,0.06,195517,0,0.729,1,0,0,38349,40989
v3.2.3,1,120731,0,0.00,1227,0,0.533,0,0,0,0,826
v3.0.4,1,751166,0,0.06,191610,0,0.728,1,0,0,40624,39531
v3.2.3,1,78450,0,0.00,924,0,0.463,0,0,0,0,516
v3.2.4,3,601755,0,13.15,844771,0,21.188,1,0,0,918965,81803
v3.0.4,1,698359,0,0.05,189136,0,0.802,1,0,0,14519,40084
v3.2.3,1,118370,0,0.00,1025,0,0.57,0,0,0,0,620
v3.0.4,1,716199,0,0.00,977,0,0.583,0,0,0,0,620
v3.2.3,1,604710,0,0.00,1227,0,0.435,0,0,0,0,826
v3.2.4,1,405266,0,0.00,722,0,0.593,0,0,0,0,310
v3.2.3,1,557167,0,0.08,197337,0,0.953,1,0,0,39974,41916
v3.2.4,3,523605,0,10.16,852966,0,20.181,1,0,0,742893,81791
v3.0.4,3,139219,0,0.09,231146,0,0.772,1,0,0,52556,40907
v3.2.4,1,574598,0,0.00,722,0,0.588,0,0,0,0,310
v3.2.4,1,871269,0,0.00,924,0,0.445,0,0,0,0,516
v3.2.4,1,474733,0,0.00,1025,0,0.523,0,0,0,0,620
v3.2.3,3,103576,0,14.93,673402,0,2.495,1,0,0,1002541,63597
v3.2.3,1,902516,0,0.06,193075,0,0.801,1,0,0,15786,41233
v3.0.4,1,760376,0,0.00,977,0,0.506,0,0,0,0,620
v3.2.3,3,401709,0,0.00,722,0,0.9,0,0,0,0,310
v3.2.3,3,996623,0,0.00,1025,0,0.98,0,0,0,0,620
v3.2.3,3,177271,0,0.00,924,0,0.788,0,0,0,0,516
v3.2.4,1,752095,0,0.00,924,0,0.596,0,0,0,0,516
v3.2.3,3,248347,0,0.00,1226,0,0.848,0,0,0,0,825
v3.2.4,1,405207,0,0.00,1126,0,0.666,0,0,0,0,722
v3.2.4,1,739553,0,0.06,194239,0,0.87,1,0,0,25650,40855
v3.0.4,3,438525,0,0.05,231991,0,0.79,1,0,0,14068,41444
v3.0.4,3,384398,0,0.07,227502,0,0.94,1,0,0,33349,40629
v3.2.3,1,728423,0,0.06,203034,0,0.793,1,0,0,32142,42708
v3.2.3,3,577509,0,26.85,674219,0,2.808,1,0,0,1989440,63806
v3.0.4,3,314461,0,0.00,1078,0,0.461,0,0,0,0,722
v3.0.4,1,204922,0,0.00,775,0,0.596,0,0,0,0,414
v3.2.4,3,211757,0,14.96,859023,0,19.887,1,0,0,1054845,82938
v3.0.4,3,892161,0,0.04,227779,0,0.706,1,0,0,9361,40802
v3.2.3,1,383577,0,0.06,192659,0,0.78,1,0,0,26447,41150
v3.2.4,1,371315,0,0.00,924,0,0.503,0,0,0,0,516
v3.0.4,1,214582,0,0.00,472,0,0.515,0,0,0,0,104
v3.0.4,3,981477,0,0.08,224372,0,0.734,1,0,0,54230,40340
v3.2.3,3,107499,0,0.00,1025,0,1.309,0,0,0,0,620
v3.0.4,3,224127,0,0.09,222778,0,0.704,1,0,0,90291,40676
v3.2.4,1,250056,0,0.06,196092,0,0.793,1,0,0,19967,41632
v3.2.4,3,293581,0,8.71,841710,0,24.728,1,0,0,438987,80372
v3.2.4,3,472000,0,0.00,1326,0,1.828,0,0,0,0,926
v3.0.4,1,821512,0,0.10,192857,0,0.934,1,0,0,57778,39723
v3.2.3,1,133352,0,0.00,722,0,0.659,0,0,0,0,312
v3.0.4,1,72838,0,0.09,187217,0,0.794,1,0,0,82288,38571
v3.2.3,1,793963,0,0.00,924,0,0.476,0,0,0,0,516
v3.0.4,1,351275,0,0.06,194177,0,0.862,1,0,0,19330,40704
v3.0.4,1,632132,0,0.06,192044,0,0.86,1,0,0,28127,39718
v3.2.3,1,853226,0,0.00,924,0,0.427,0,0,0,0,516
v3.2.3,3,554163,0,0.00,1025,0,0.957,0,0,0,0,620
v3.2.3,3,631147,0,0.00,1024,0,0.907,0,0,0,0,619
v3.2.3,1,867250,0,0.06,196898,0,0.797,1,0,0,34645,42005
v3.2.4,1,267965,0,0.07,197612,0,0.781,1,0,0,47231,41545
v3.2.3,3,609309,0,18.80,676989,0,2.304,1,0,0,1335512,64150
v3.0.4,1,864352,0,0.00,977,0,0.697,0,0,0,0,620
v3.2.3,1,545772,0,0.04,193728,0,0.738,1,0,0,11554,41627
v3.2.3,3,518377,0,7.26,670646,0,2.081,1,0,0,456664,63547
v3.2.3,3,578629,0,18.54,657988,0,2.613,1,0,0,1112762,61989
v3.2.4,1,927685,0,0.08,198782,0,0.752,1,0,0,59503,41729
v3.0.4,1,818433,0,0.00,674,0,0.644,0,0,0,0,310
v3.0.4,3,47654,0,0.00,775,0,0.655,0,0,0,0,414
v3.2.4,1,765573,0,0.07,193345,0,0.956,1,0,0,43575,41161
v3.2.4,3,429672,0,9.30,854878,0,21.396,1,0,0,646040,82440
v3.2.4,1,829502,0,0.08,197958,0,0.942,1,0,0,33620,41648
v3.0.4,1,208952,0,0.00,674,0,0.589,0,0,0,0,310
v3.2.3,3,568804,0,14.78,676970,0,2.229,1,0,0,1060983,64366
v3.2.4,3,47654,0,0.00,823,0,2.262,0,0,0,0,414
v3.2.3,3,299300,0,10.15,678149,0,2.091,1,0,0,680258,63682
v3.2.4,3,309113,0,3.12,839499,0,22.212,1,0,0,243246,81559
v3.2.3,1,543208,0,0.00,722,0,0.587,0,0,0,0,310
v3.2.3,1,768326,0,0.05,196748,0,0.871,0,0,0,10815,41490
v3.2.4,1,513850,0,0.00,823,0,0.518,0,0,0,0,414
v3.0.4,3,322919,0,0.05,230490,0,0.751,1,0,0,16108,41391
v3.0.4,1,513498,0,0.00,876,0,0.65,0,0,0,0,516
v3.0.4,3,337428,0,0.00,1280,0,0.546,0,0,0,0,928
v3.0.4,1,39685,0,0.00,1078,0,0.552,0,0,0,0,722
v3.2.4,1,26938,0,0.05,195700,0,0.692,1,0,0,26253,41586
v3.0.4,1,456664,0,0.00,876,0,0.626,0,0,0,0,518
v3.0.4,3,179059,0,0.98,227431,0,0.925,0,0,0,158305,40727
v3.2.4,3,460957,0,0.00,1126,0,1.561,0,0,0,0,722
v3.0.4,1,249065,0,0.00,977,0,0.656,0,0,0,0,620
v3.2.3,3,69496,0,15.05,668794,0,2.128,1,0,0,1036352,63403
v3.0.4,1,315385,0,0.00,472,0,0.529,0,0,0,0,104
v3.2.3,3,322291,0,17.44,675032,0,2.022,1,0,0,1413083,63667
v3.2.3,3,795853,0,0.00,924,0,0.809,0,0,0,0,516
v3.2.3,3,367728,0,2.78,677875,0,2.006,1,0,0,188280,64170
v3.2.4,1,240472,0,0.12,200853,0,0.91,1,0,0,27121,42123
v3.2.4,3,429206,0,18.97,841484,0,21.152,1,0,0,1430553,81632
v3.2.3,1,186948,0,0.07,201850,0,0.799,1,0,0,24947,42427
v3.2.4,3,982180,0,17.61,848308,0,21.812,1,0,0,1511761,81452
v3.2.4,1,399484,0,0.07,195117,0,0.82,1,0,0,41869,41094
v3.2.4,1,658747,0,0.00,1126,0,0.677,0,0,0,0,722
v3.2.3,1,734414,0,0.07,194963,0,0.75,1,0,0,58542,41575
v3.2.4,1,175061,0,0.07,197469,0,0.79,1,0,0,54776,42185
v3.0.4,1,382825,0,0.00,674,0,0.521,0,0,0,0,310
v3.0.4,3,222478,0,0.06,233563,0,0.731,1,0,0,24478,41548
v3.2.3,1,556473,0,0.06,197843,0,0.988,1,0,0,19419,41734
v3.2.4,1,865695,0,0.07,204194,0,0.714,1,0,0,41809,42711
v3.0.4,3,133355,0,0.07,229393,0,0.709,1,0,0,44332,41686
v3.2.4,3,968921,0,7.28,855421,0,20.828,1,0,0,324617,81982
v3.2.3,1,130451,0,0.07,197283,0,0.964,1,0,0,29767,41427
v3.2.3,3,193601,0,19.46,672640,0,2.155,1,0,0,1224930,63189
v3.2.3,1,790905,0,0.07,198978,0,0.723,1,0,0,56557,42243
v3.2.4,3,112229,0,14.71,842118,0,20.058,1,0,0,1273129,80878
v3.2.4,1,109036,0,0.06,195799,0,0.752,1,0,0,37066,41771
v3.2.3,1,814215,0,0.00,1025,0,0.57,0,0,0,0,620
v3.2.4,3,753081,0,1.90,861237,0,23.478,1,0,0,155738,83263
v3.0.4,1,519177,0,0.08,190890,0,0.869,1,0,0,46349,39952
v3.0.4,1,389625,0,0.06,188338,0,0.863,1,0,0,13296,39563
v3.0.4,1,763372,0,0.06,196721,0,0.933,1,0,0,14709,40639
v3.2.4,3,760927,0,0.00,924,0,1.431,0,0,0,0,516
v3.0.4,3,316573,0,0.05,229504,0,0.697,1,0,0,13043,41398
v3.2.4,3,453158,0,13.40,856796,0,19.067,1,0,0,955860,82419
v3.2.3,3,619397,0,0.00,924,0,0.982,0,0,0,0,516
v3.2.4,1,668296,0,0.09,196367,0,1.033,1,0,0,56269,41705
v3.0.4,3,348226,0,0.00,977,0,0.445,0,0,0,0,620
v3.2.3,1,630726,0,0.07,197767,0,1.112,1,0,0,31165,41559
v3.2.3,3,526780,0,0.00,722,0,1.097,0,0,0,0,310
v3.2.3,3,619329,0,5.85,669471,0,2.072,1,0,0,356408,63153
v3.0.4,1,250960,0,0.06,192628,0,0.853,1,0,0,17492,39957
v3.2.3,3,460706,0,20.31,668685,0,2.412,1,0,0,1482797,63252
v3.0.4,1,596639,0,0.06,185959,0,0.844,1,0,0,16188,38795
v3.2.3,1,895432,0,0.08,194682,0,0.762,0,0,0,16088,40969
v3.0.4,3,83042,0,0.00,876,0,0.506,0,0,0,0,516
v3.2.3,1,825420,0,0.05,204015,0,0.764,1,0,0,12789,42856
v3.2.3,3,898843,0,20.36,664955,0,2.142,1,0,0,1661055,63609
v3.2.4,1,931471,0,0.06,192500,0,0.813,1,0,0,36023,41094
v3.2.4,1,802463,0,0.06,195473,0,0.739,1,0,0,37828,41112
v3.2.3,1,254980,0,0.07,190245,0,0.706,1,0,0,55208,40592
v3.0.4,3,212499,0,0.00,674,0,0.535,0,0,0,0,310
v3.2.3,1,653790,0,0.08,196629,0,0.908,1,0,0,27238,41292
v3.2.3,1,111741,0,0.00,1126,0,0.577,0,0,0,0,722
v3.2.3,1,982180,0,0.05,192787,0,0.841,1,0,0,31137,40879
v3.2.3,1,175165,0,0.06,188876,0,0.722,1,0,0,37560,40865
v3.2.4,3,239134,0,1.94,831820,0,19.772,1,0,0,171061,80852
v3.0.4,3,246916,0,0.06,237383,0,0.743,1,0,0,23661,42053
v3.0.4,1,364243,0,0.06,189511,0,0.728,1,0,0,44742,39338
v3.0.4,3,471195,0,0.07,232998,0,0.932,1,0,0,24162,42127
v3.2.4,3,757840,0,0.00,924,0,2.018,0,0,0,0,516
v3.2.3,3,247337,0,0.00,1328,0,1.02,0,0,0,0,928
v3.0.4,1,362256,0,0.08,190293,0,0.924,1,0,0,37982,39450
v3.2.3,3,350549,0,11.37,670420,0,2.431,1,0,0,824287,62758
v3.2.3,1,747494,0,0.06,193265,0,0.76,1,0,0,40749,41237
v3.2.4,3,281632,0,0.00,722,0,1.818,0,0,0,0,310
v3.2.4,1,512333,0,0.07,199631,0,0.878,1,0,0,50764,42037
v3.2.4,1,585228,0,0.08,198190,0,0.979,0,0,0,6475,41627
v3.2.3,3,410469,0,0.00,722,0,0.813,0,0,0,0,310
v3.2.3,3,858487,0,0.00,924,0,0.945,0,0,0,0,516
v3.0.4,3,680023,0,0.07,233788,0,0.704,1,0,0,43611,41490
v3.2.3,3,356684,0,0.00,823,0,1.32,0,0,0,0,414
v3.2.4,1,422496,0,0.00,924,0,0.595,0,0,0,0,518
v3.2.4,3,51117,0,90.77,843221,0,20.827,0,0,0,4626152,81881
v3.0.4,1,224266,0,0.05,194009,0,0.768,1,0,0,16947,40041
v3.0.4,3,565930,0,0.07,231667,0,0.818,1,0,0,20400,40831
v3.2.3,3,527554,0,18.14,683695,0,2.246,1,0,0,1406993,64508
v3.2.4,3,962201,0,5.31,855088,0,20.781,1,0,0,268912,82575
v3.0.4,1,762679,0,0.08,189224,0,0.911,1,0,0,36025,39142
v3.0.4,1,455876,0,0.00,472,0,0.582,0,0,0,0,104
v3.2.3,1,783273,0,0.06,193401,0,0.764,1,0,0,26358,41624
v3.0.4,3,150672,0,0.09,233242,0,0.891,1,0,0,23626,41124
v3.2.4,1,24547,0,0.07,199161,0,0.81,1,0,0,30322,41759
v3.0.4,1,180068,0,0.10,185084,0,0.917,1,0,0,69891,39208
v3.2.3,3,45669,0,0.00,722,0,0.95,0,0,0,0,310
v3.2.4,3,947401,0,14.27,856506,0,23.023,1,0,0,931892,82172
v3.2.4,1,338090,0,0.07,200095,0,0.85,1,0,0,37179,42036
v3.0.4,1,694918,0,0.07,192346,0,0.856,1,0,0,30244,39840
v3.2.4,3,318424,0,1.77,847654,0,21.588,1,0,0,164049,81849
v3.2.4,1,228611,0,0.07,195404,0,0.75,1,0,0,43053,41230
v3.2.4,1,825901,0,0.08,198667,0,0.924,1,0,0,56878,42340
v3.0.4,1,407985,0,0.07,185102,0,0.703,1,0,0,32251,39274
v3.2.4,3,274385,0,0.57,844998,0,23.378,1,0,0,82290,81634
v3.2.4,1,355421,0,0.00,823,0,0.644,0,0,0,0,414
v3.0.4,3,718497,0,0.00,977,0,0.443,0,0,0,0,620
v3.2.3,3,406991,0,0.00,924,0,0.886,0,0,0,0,516
v3.2.3,1,442406,0,0.07,197850,0,0.792,1,0,0,38354,41818
v3.2.3,1,865584,0,0.05,189109,0,0.728,1,0,0,22756,41056
v3.0.4,1,339469,0,0.09,194868,0,0.821,1,0,0,70339,40386
v3.2.4,3,125316,0,0.00,1227,0,1.892,0,0,0,0,826
v3.2.4,3,463365,0,0.00,1025,0,1.557,0,0,0,0,620
v3.2.4,3,891284,0,1.11,846454,0,19.799,1,0,0,148876,81666
v3.2.3,1,802114,0,0.00,722,0,0.534,0,0,0,0,312
v3.2.4,1,884524,0,0.07,190039,0,0.689,1,0,0,29019,41257
v3.2.3,3,735650,0,16.06,669892,0,2.294,1,0,0,1158463,63295
v3.0.4,3,124373,0,0.00,977,0,0.576,0,0,0,0,620
v3.2.3,3,652938,0,7.86,672528,0,2.237,1,0,0,378613,63142
v3.2.3,3,657094,0,13.22,668776,0,2.088,1,0,0,844470,62819
v3.2.3,1,527915,0,0.07,193973,0,0.776,1,0,0,62964,40939
v3.2.4,1,592642,0,0.00,823,0,0.515,0,0,0,0,414
v3.0.4,3,149523,0,0.09,231275,0,0.999,1,0,0,64312,41064
v3.0.4,3,211582,0,0.08,236525,0,0.895,1,0,0,19913,41630
v3.0.4,3,666338,0,0.08,223203,0,0.803,1,0,0,50185,40276
v3.2.4,1,982180,0,0.05,192787,0,0.897,1,0,0,31137,40879
v3.2.4,1,49874,0,0.06,204250,0,0.784,1,0,0,22114,43209
v3.2.4,1,136208,0,0.06,196589,0,0.863,1,0,0,18949,41829
v3.0.4,3,569912,0,0.08,226044,0,0.979,1,0,0,27901,40700
v3.0.4,1,585463,0,0.00,573,0,0.45,0,0,0,0,208
v3.2.4,1,487103,0,0.00,1025,0,0.757,0,0,0,0,620
v3.0.4,1,750665,0,0.05,192400,0,0.742,1,0,0,24681,40236
v3.0.4,3,641750,0,0.06,230872,0,0.849,1,0,0,23499,41139
v3.0.4,3,891284,0,0.05,223687,0,0.764,1,0,0,16598,40487
v3.2.4,1,783273,0,0.06,193401,0,0.71,1,0,0,26358,41624
v3.2.3,3,510112,0,32.02,676742,0,2.017,1,0,0,2040953,63214
v3.0.4,3,612457,0,0.00,573,0,0.5,0,0,0,0,208
v3.2.3,3,696279,0,0.00,722,0,0.968,0,0,0,0,312
v3.2.3,3,499980,0,0.00,1024,0,0.834,0,0,0,0,619
v3.2.4,3,150332,0,7.21,851443,0,19.924,1,0,0,424057,82306
v3.2.3,1,75123,0,0.00,1025,0,0.466,0,0,0,0,622
v3.0.4,3,861679,0,0.00,876,0,0.569,0,0,0,0,516
v3.2.3,3,616990,0,9.06,682431,0,1.932,1,0,0,546507,64868
v3.2.4,1,467894,0,0.07,198114,0,0.75,1,0,0,39044,41844
v3.2.3,1,708934,0,0.00,924,0,0.45,0,0,0,0,516
v3.2.3,3,182636,0,41.69,680967,0,2.116,1,0,0,3026635,64267
v3.2.3,3,186948,0,6.26,679801,0,2.244,1,0,0,347764,64353
v3.0.4,3,194751,0,0.08,229488,0,0.874,1,0,0,34364,40694
v3.0.4,1,49874,0,0.07,198706,0,0.904,1,0,0,43553,41337
v3.2.4,3,873086,0,0.00,722,0,2.072,0,0,0,0,310
v3.2.4,1,521833,0,0.06,186731,0,1.061,1,0,0,22257,39963
v3.2.3,1,267032,0,0.00,823,0,0.441,0,0,0,0,414
v3.2.4,1,121859,0,0.08,189596,0,1.073,1,0,0,68197,40208
v3.2.3,3,306226,0,6.92,676158,0,2.315,1,0,0,361902,64337
v3.2.3,1,351245,0,0.07,192367,0,0.763,1,0,0,52720,41121
v3.2.4,3,129793,0,0.00,823,0,1.604,0,0,0,0,414
v3.2.3,3,277612,0,0.00,722,0,1.075,0,0,0,0,310
v3.0.4,1,843748,0,0.05,183130,0,0.806,1,0,0,14296,38533
v3.2.4,1,585463,0,0.00,621,0,0.561,0,0,0,0,208
v3.2.4,3,430842,0,0.87,845029,0,20.482,0,0,0,64395,81494
v3.2.4,1,688536,0,0.08,198026,0,0.75,1,0,0,68592,41587
v3.0.4,1,738778,0,0.00,977,0,0.699,0,0,0,0,620
v3.2.4,1,277996,0,0.00,1328,0,0.464,0,0,0,0,928
v3.2.3,1,871269,0,0.00,924,0,0.454,0,0,0,0,516
v3.2.3,3,396375,0,8.58,679340,0,1.858,1,0,0,611345,64024
v3.2.4,1,339941,0,0.06,197707,0,1.009,0,0,0,9601,41716
v3.0.4,1,32910,0,0.06,191140,0,0.902,1,0,0,33372,39704
v3.0.4,3,860756,0,0.05,234863,0,0.733,1,0,0,13772,41730
v3.2.3,1,713881,0,0.00,1328,0,0.453,0,0,0,0,928
v3.2.3,1,498326,0,0.13,196531,0,0.864,1,0,0,33272,42061
v3.0.4,1,911036,0,0.00,1078,0,0.567,0,0,0,0,722
v3.0.4,1,191571,0,0.00,573,0,0.691,0,0,0,0,208
v3.2.3,1,449117,0,0.06,191265,0,0.744,1,0,0,40152,40851
v3.2.4,1,1693,0,0.00,823,0,0.455,0,0,0,0,414
v3.2.4,1,111741,0,0.00,1126,0,0.539,0,0,0,0,722
v3.2.4,1,840666,0,0.00,1328,0,0.725,0,0,0,0,928
v3.0.4,1,998778,0,0.05,186266,0,0.75,1,0,0,27407,38807
v3.2.3,1,395508,0,0.00,1126,0,0.528,0,0,0,0,722
v3.0.4,1,283336,0,0.00,775,0,0.555,0,0,0,0,414
v3.0.4,3,687636,0,0.00,977,0,0.651,0,0,0,0,620
v3.0.4,3,384269,0,0.00,674,0,0.504,0,0,0,0,312
