model,deal,seed,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
v3.0.4,1,794607,0,0.00,977,0,0.512,0,0,0,0,620
v3.2.4,1,299354,0,0.00,1328,0,0.549,0,0,0,0,928
v3.2.4,1,907397,0,0.00,1025,0,0.633,0,0,0,0,620
v3.0.4,1,842779,0,0.03,183919,0,0.928,0,0,0,2587,38803
v3.2.3,1,406090,0,0.05,194850,0,0.808,0,0,0,4958,41561
v3.0.4,3,671318,0,0.08,224483,0,0.836,1,0,0,42662,40611
v3.0.4,1,888013,0,0.06,185769,0,0.837,1,0,0,26237,38931
v3.2.3,1,25808,0,0.07,193287,0,0.939,1,0,0,29998,41215
v3.2.4,3,960160,0,0.00,923,0,1.479,0,0,0,0,515
v3.0.4,3,390455,0,0.07,220064,0,0.972,1,0,0,25314,40253
v3.2.4,1,942299,0,0.00,924,0,0.514,0,0,0,0,516
v3.0.4,1,419779,0,0.06,190114,0,0.76,1,0,0,37456,40194
v3.0.4,3,596129,0,0.06,234250,0,0.797,1,0,0,11096,41737
v3.2.4,3,485821,0,0.00,722,0,1.762,0,0,0,0,310
v3.2.4,1,78000,0,0.12,196019,0,0.768,1,0,0,46735,41190
v3.2.3,3,990690,0,0.00,1126,0,0.963,0,0,0,0,722
v3.0.4,1,889191,0,0.00,674,0,0.536,0,0,0,0,310
v3.2.4,1,855816,0,0.05,195537,0,0.888,0,0,0,12783,41500
v3.0.4,1,113667,0,0.07,195323,0,0.751,1,0,0,57208,40399
v3.2.4,1,898419,0,0.00,924,0,0.741,0,0,0,0,516
v3.2.4,3,927544,0,6.56,855008,0,20.487,1,0,0,435088,82724
v3.0.4,1,35416,0,0.06,193858,0,0.887,1,0,0,25361,40144
v3.2.4,1,882626,0,0.09,193792,0,1.104,1,0,0,40844,41256
v3.2.3,1,698629,0,0.05,193912,0,0.832,1,0,0,11235,41452
v3.2.3,1,157696,0,0.07,192915,0,0.88,1,0,0,44787,40958
v3.0.4,1,280115,0,0.05,194006,0,0.684,1,0,0,16634,40071
v3.2.4,1,822674,0,0.06,198647,0,0.765,1,0,0,37433,41768
v3.2.4,1,414550,0,0.05,194208,0,0.816,0,0,0,7159,41369
v3.2.3,1,762775,0,0.07,196308,0,0.775,1,0,0,49628,41195
v3.2.3,1,388168,0,0.00,924,0,0.563,0,0,0,0,518
v3.2.4,1,300324,0,0.08,198887,0,0.878,1,0,0,53528,41947
v3.2.3,1,954422,0,0.00,1025,0,0.664,0,0,0,0,620
v3.0.4,1,797886,0,0.42,184757,0,0.72,0,0,0,40306,38912
v3.2.4,1,201627,0,0.07,198580,0,1.054,1,0,0,21195,41905
v3.0.4,1,922135,0,0.06,187467,0,0.807,1,0,0,36761,39381
v3.2.4,1,20474,0,0.07,195153,0,0.837,1,0,0,47012,41122
v3.2.3,1,521079,0,0.07,196686,0,0.838,1,0,0,46599,41378
v3.0.4,1,205281,0,0.00,1280,0,0.663,0,0,0,0,928
v3.2.4,1,879016,0,0.05,186553,0,0.87,1,0,0,14033,39765
v3.0.4,3,189843,0,0.06,232401,0,0.822,1,0,0,22341,41446
v3.0.4,1,542691,0,0.00,775,0,0.555,0,0,0,0,414
v3.0.4,3,592400,0,0.00,977,0,0.66,0,0,0,0,620
v3.2.3,1,761269,0,0.07,188265,0,1.08,1,0,0,14968,40717
v3.0.4,3,632915,0,0.06,225653,0,0.879,1,0,0,19873,41027
v3.2.4,1,526780,0,0.00,722,0,0.673,0,0,0,0,310
v3.0.4,1,514343,0,0.08,193252,0,0.869,1,0,0,49265,39971
v3.2.3,3,784836,0,0.00,924,0,0.931,0,0,0,0,516
v3.2.3,1,186289,0,0.00,924,0,0.972,0,0,0,0,516
v3.0.4,1,466871,0,0.09,192957,0,0.764,1,0,0,72495,39784
v3.0.4,3,250056,0,0.08,227076,0,0.906,1,0,0,47376,40734
v3.0.4,1,467648,0,0.04,191450,0,0.886,0,0,0,5439,39619
v3.0.4,1,297696,0,0.00,775,0,0.49,0,0,0,0,414
v3.0.4,3,918867,0,0.00,977,0,0.579,0,0,0,0,620
v3.2.3,1,539379,0,0.00,621,0,0.505,0,0,0,0,208
v3.2.3,1,549789,0,0.07,200447,0,1.051,1,0,0,17497,41996
v3.2.4,1,941100,0,0.06,192883,0,0.816,1,0,0,25835,40562
v3.2.4,1,166236,0,0.06,198378,0,0.728,1,0,0,31261,42321
v3.2.4,1,964239,0,0.04,201415,0,0.735,1,0,0,11097,42342
v3.2.4,1,961011,0,0.08,198341,0,0.916,1,0,0,54418,41771
v3.2.4,3,879637,0,0.00,722,0,1.975,0,0,0,0,310
v3.0.4,1,958268,0,0.00,1078,0,0.456,0,0,0,0,722
v3.0.4,1,916717,0,0.07,189472,0,0.726,1,0,0,39652,39119
v3.2.3,1,582846,0,0.00,1126,0,0.541,0,0,0,0,722
v3.0.4,1,681181,0,0.05,188427,0,0.889,1,0,0,17438,39288
v3.0.4,1,842826,0,0.07,190998,0,0.855,1,0,0,63993,39302
v3.0.4,3,148278,0,0.00,876,0,0.638,0,0,0,0,518
v3.0.4,1,561356,0,0.00,977,0,0.51,0,0,0,0,620
v3.2.3,1,730767,0,0.00,924,0,0.549,0,0,0,0,516
v3.2.4,1,231331,0,0.05,195475,0,0.835,1,0,0,13388,41555
v3.2.3,1,375158,0,0.00,1126,0,0.566,0,0,0,0,722
v3.2.3,1,441758,0,0.05,197745,0,0.838,1,0,0,21973,41840
v3.2.3,1,732180,0,0.07,195775,0,0.74,1,0,0,53753,41658
v3.2.3,1,423896,0,0.15,200085,0,0.774,0,0,0,18482,42213
v3.2.4,1,16113,0,0.07,193620,0,0.913,1,0,0,50957,41140
v3.2.3,1,308110,0,0.10,199063,0,0.724,1,0,0,87652,42426
v3.2.4,3,252850,0,30.14,854675,0,20.154,1,0,0,1965927,81974
v3.2.4,1,382760,0,0.06,194655,0,0.807,1,0,0,21699,40903
v3.2.3,1,224906,0,0.06,196634,0,0.867,1,0,0,29264,41191
v3.2.4,1,572153,0,0.00,1025,0,0.582,0,0,0,0,620
v3.2.4,1,106381,0,0.07,195280,0,0.891,1,0,0,44873,41034
v3.2.4,1,789770,0,0.05,198456,0,0.891,1,0,0,9426,41684
v3.2.4,1,681975,0,0.00,1328,0,0.561,0,0,0,0,928
v3.2.4,1,439678,0,0.06,191891,0,0.959,1,0,0,23549,40880
v3.2.4,3,895174,0,1.81,849392,0,21.345,1,0,0,180299,81974
v3.0.4,3,842826,0,0.06,230161,0,0.844,1,0,0,34414,40592
v3.2.3,1,895451,0,0.05,196669,0,0.731,1,0,0,23103,41285
v3.2.3,1,969177,0,0.05,201178,0,0.794,1,0,0,21807,42278
v3.2.3,1,675850,0,0.05,194240,0,0.801,1,0,0,17388,41491
v3.2.3,3,368297,0,0.00,924,0,1.197,0,0,0,0,516
v3.0.4,1,64923,0,0.06,183930,0,0.809,1,0,0,39858,38669
v3.2.4,1,296163,0,0.05,197574,0,0.755,1,0,0,23889,41335
v3.2.4,3,324671,0,0.00,1025,0,2.031,0,0,0,0,620
v3.2.4,1,20178,0,0.05,200569,0,0.931,1,0,0,16544,42323
v3.2.3,1,170199,0,0.05,197084,0,0.739,1,0,0,11241,41973
v3.2.3,3,703918,0,0.00,823,0,0.807,0,0,0,0,414
v3.0.4,1,267073,0,0.00,1280,0,0.51,0,0,0,0,928
v3.2.3,1,463424,0,0.00,1025,0,0.57,0,0,0,0,620
v3.2.3,1,113667,0,0.06,200867,0,0.777,1,0,0,22167,42271
v3.2.4,1,176104,0,0.08,192812,0,0.908,1,0,0,61843,40850
v3.0.4,1,460957,0,0.00,1078,0,0.557,0,0,0,0,722
v3.2.4,1,2419,0,0.00,823,0,0.597,0,0,0,0,414
v3.2.4,1,92960,0,0.00,1025,0,0.897,0,0,0,0,620
v3.2.3,1,982050,0,0.06,193139,0,0.922,1,0,0,36426,41232
v3.2.3,1,503675,0,0.07,192252,0,0.785,1,0,0,41028,40509
v3.2.4,1,542619,0,0.00,924,0,0.642,0,0,0,0,518
v3.2.4,1,851156,0,0.00,722,0,0.655,0,0,0,0,310
v3.2.4,1,749454,0,0.06,195364,0,0.949,1,0,0,13741,41589
v3.2.4,1,877282,0,0.05,189779,0,0.922,1,0,0,18132,40389
v3.0.4,3,168820,0,0.14,232729,0,0.759,1,0,0,18113,41371
v3.0.4,1,732760,0,0.00,1078,0,0.565,0,0,0,0,722
v3.0.4,3,551681,0,0.08,227045,0,0.89,1,0,0,32702,41076
v3.2.3,3,851095,0,14.01,674506,0,1.918,1,0,0,1207340,63286
v3.2.4,1,752446,0,0.06,199604,0,0.792,1,0,0,37939,42034
v3.2.3,1,873242,0,0.05,192541,0,0.714,1,0,0,17265,41023
v3.2.4,1,969888,0,0.07,191712,0,0.722,1,0,0,68947,41295
v3.2.4,1,194088,0,0.00,722,0,0.556,0,0,0,0,310
v3.0.4,1,855816,0,0.07,189993,0,0.842,0,0,0,9994,39628
v3.2.4,1,337580,0,0.05,195901,0,0.901,1,0,0,14018,41576
v3.2.4,1,743775,0,0.06,194645,0,0.954,1,0,0,33100,41613
v3.0.4,1,646114,0,0.00,876,0,0.52,0,0,0,0,516
v3.2.4,3,257811,0,20.75,847757,0,21.037,0,0,0,1434066,81525
v3.0.4,1,452188,0,0.00,674,0,0.498,0,0,0,0,310
v3.0.4,1,990094,0,0.00,876,0,0.546,0,0,0,0,516
v3.0.4,3,455876,0,0.00,472,0,0.592,0,0,0,0,104
v3.2.3,1,845980,0,0.08,195334,0,0.944,1,0,0,31287,41042
v3.2.4,1,752210,0,0.00,1227,0,0.582,0,0,0,0,826
v3.2.4,1,575565,0,0.07,195245,0,1.308,1,0,0,29673,41341
v3.0.4,1,719,0,0.00,977,0,0.561,0,0,0,0,620
v3.2.3,1,733603,0,0.07,194560,0,0.863,1,0,0,56521,40903
v3.2.3,3,149620,0,0.00,823,0,1.105,0,0,0,0,414
v3.0.4,1,742691,0,0.06,188697,0,0.813,1,0,0,41041,39624
v3.0.4,1,421000,0,0.07,185094,0,0.709,1,0,0,47700,38807
v3.0.4,1,217998,0,0.07,191638,0,0.851,1,0,0,54089,39851
v3.2.4,1,563391,0,0.06,197607,0,1.083,0,0,0,3663,41612
v3.0.4,3,690353,0,0.06,227256,0,0.703,1,0,0,17399,40781
v3.2.4,3,717500,0,0.00,822,0,1.806,0,0,0,0,413
v3.2.4,1,619329,0,0.07,200077,0,0.724,1,0,0,37926,42106
v3.2.4,3,216490,0,0.00,1025,0,1.859,0,0,0,0,620
v3.0.4,1,831657,0,0.06,194634,0,0.848,1,0,0,37702,40325
v3.2.4,3,718314,0,5.58,853628,0,20.278,1,0,0,277307,82501
v3.0.4,3,579228,0,0.06,231670,0,0.77,1,0,0,28041,41286
v3.2.4,3,235342,0,6.73,828745,0,17.367,1,0,0,368550,80554
v3.2.3,3,998815,0,2.15,678606,0,2.09,1,0,0,171263,64060
v3.2.4,1,170071,0,0.00,924,0,0.578,0,0,0,0,516
v3.2.4,1,891567,0,0.00,1126,0,0.534,0,0,0,0,722
v3.2.4,1,259038,0,0.06,202420,0,0.848,1,0,0,33221,42420
v3.0.4,3,92960,0,0.00,977,0,0.485,0,0,0,0,620
v3.2.4,3,229701,0,6.83,849898,0,20.422,1,0,0,385236,82171
v3.2.3,1,15526,0,0.06,191410,0,0.763,1,0,0,35527,40549
v3.2.3,3,136347,0,17.53,672503,0,2.138,0,0,0,1227620,63414
v3.0.4,1,516255,0,0.00,876,0,0.603,0,0,0,0,516
v3.0.4,3,635148,0,0.00,1078,0,0.559,0,0,0,0,722
v3.2.3,1,964239,0,0.05,201415,0,0.865,1,0,0,11097,42342
v3.2.4,1,368497,0,0.05,188723,0,0.943,1,0,0,16474,40695
v3.2.3,1,748936,0,0.06,196594,0,0.886,1,0,0,20847,41348
v3.2.3,1,594803,0,0.05,195275,0,0.792,1,0,0,20499,41560
v3.2.4,1,985529,0,0.06,199392,0,0.876,1,0,0,27788,42089
v3.0.4,1,490745,0,0.06,196705,0,0.767,1,0,0,30453,40562
v3.2.4,3,636294,0,2.34,844360,0,21.766,1,0,0,205830,81638
v3.2.3,1,753932,0,0.05,193722,0,0.733,1,0,0,24062,40935
v3.2.3,1,995973,0,0.09,190019,0,1.066,1,0,0,73082,40165
v3.0.4,1,877282,0,0.08,184235,0,0.847,1,0,0,61083,38517
v3.2.4,1,895890,0,0.06,200377,0,0.894,1,0,0,22896,42054
v3.2.3,1,105868,0,0.06,198089,0,0.862,1,0,0,43905,41637
v3.2.4,1,621356,0,0.00,1328,0,0.524,0,0,0,0,928
v3.2.3,1,644036,0,0.00,722,0,0.557,0,0,0,0,310
v3.2.3,3,575541,0,13.75,682311,0,1.978,1,0,0,982585,64488
v3.0.4,1,281838,0,0.00,1078,0,0.552,0,0,0,0,722
v3.0.4,1,762403,0,0.08,186782,0,0.959,1,0,0,55859,39116
v3.2.4,3,608538,0,3.15,851841,0,22.421,1,0,0,229976,82572
v3.0.4,1,418892,0,0.09,187721,0,0.893,1,0,0,51945,38823
v3.2.4,1,388168,0,0.00,924,0,0.612,0,0,0,0,518
v3.0.4,1,559221,0,0.05,191256,0,0.838,1,0,0,16390,39469
v3.2.3,1,15795,0,0.00,1025,0,0.494,0,0,0,0,620
v3.2.4,1,615882,0,0.00,1126,0,0.552,0,0,0,0,722
v3.2.4,1,347251,0,0.07,196488,0,0.826,1,0,0,34597,41689
v3.2.3,3,579228,0,15.50,678980,0,1.84,1,0,0,1282016,63978
v3.2.4,1,510326,0,0.07,198299,0,0.943,1,0,0,19901,41716
v3.2.4,1,336280,0,0.07,191851,0,0.83,1,0,0,52252,41099
v3.0.4,1,229029,0,0.00,1179,0,0.709,0,0,0,0,826
v3.2.3,3,746779,0,72.11,676452,0,1.863,1,0,0,5116355,64127
v3.2.3,1,930707,0,0.06,193103,0,0.742,1,0,0,51441,40753
v3.0.4,1,264326,0,0.09,195187,0,0.961,1,0,0,73018,40370
v3.0.4,3,71117,0,0.00,775,0,0.647,0,0,0,0,414
v3.2.4,1,617706,0,0.00,722,0,0.475,0,0,0,0,312
v3.2.3,3,725052,0,2.59,680448,0,1.803,1,0,0,183760,64267
v3.2.4,1,963042,0,0.00,1227,0,0.707,0,0,0,0,826
v3.2.4,1,466871,0,0.07,198501,0,0.822,1,0,0,52095,41656
v3.2.4,3,831592,0,13.51,856028,0,20.581,1,0,0,939672,82653
v3.2.4,3,993903,0,0.96,853320,0,20.2,1,0,0,118807,81726
v3.0.4,3,637204,0,0.00,1078,0,0.588,0,0,0,0,724
v3.0.4,1,379443,0,0.07,190836,0,0.849,1,0,0,27539,40053
v3.2.4,1,641668,0,0.00,1126,0,0.595,0,0,0,0,722
v3.0.4,1,430684,0,0.07,184675,0,0.715,1,0,0,59220,38667
v3.2.4,3,831296,0,4.95,840734,0,19.714,1,0,0,290555,81330
v3.0.4,3,516255,0,0.00,876,0,0.541,0,0,0,0,516
v3.0.4,1,185022,0,0.00,1078,0,0.621,0,0,0,0,722
v3.2.3,1,839275,0,0.06,195952,0,0.885,1,0,0,25462,41272
v3.0.4,3,216035,0,0.00,673,0,0.65,0,0,0,0,309
v3.0.4,1,814892,0,0.05,195817,0,0.775,1,0,0,15099,40847
v3.0.4,3,388220,0,0.00,1078,0,0.483,0,0,0,0,722
v3.2.4,1,505145,0,0.00,722,0,0.581,0,0,0,0,310
v3.0.4,1,524858,0,0.08,190178,0,0.875,1,0,0,66860,39897
v3.0.4,1,864368,0,0.00,876,0,0.506,0,0,0,0,516
v3.2.3,1,673574,0,0.06,199215,0,0.826,1,0,0,22010,41893
v3.2.3,1,523602,0,0.07,195394,0,0.865,1,0,0,40906,41169
v3.2.3,1,319511,0,0.00,924,0,0.864,0,0,0,0,516
v3.0.4,1,765847,0,0.05,190520,0,0.698,1,0,0,10536,39264
v3.2.4,1,860339,0,0.00,1126,0,0.519,0,0,0,0,722
v3.2.4,3,962553,0,0.45,852712,0,22.489,1,0,0,110505,82039
v3.0.4,3,380831,0,0.00,977,0,0.612,0,0,0,0,620
v3.0.4,1,157696,0,0.06,187371,0,0.843,1,0,0,34105,39086
v3.2.4,1,882600,0,0.08,195796,0,0.905,1,0,0,66845,41267
v3.2.4,3,964902,0,2.86,846250,0,21.147,1,0,0,260108,81358
v3.0.4,1,565071,0,0.04,184551,0,0.726,1,0,0,19009,38673
v3.2.3,1,281632,0,0.00,722,0,0.516,0,0,0,0,310
v3.0.4,3,879255,0,0.07,225412,0,0.812,1,0,0,25251,40762
v3.2.4,1,773440,0,0.05,190159,0,0.938,1,0,0,15905,40962
v3.0.4,3,283831,0,0.06,231802,0,0.87,1,0,0,16224,41745
v3.2.4,1,678983,0,0.00,621,0,0.515,0,0,0,0,208
v3.0.4,1,209094,0,0.06,188030,0,0.8,1,0,0,30258,39257
v3.2.3,1,62257,0,0.00,1227,0,0.54,0,0,0,0,826
v3.2.4,1,955961,0,0.00,924,0,0.625,0,0,0,0,516
v3.2.4,1,21465,0,0.06,192205,0,0.825,1,0,0,33708,40775
v3.2.4,3,811273,0,0.00,823,0,1.656,0,0,0,0,414
v3.2.4,1,839275,0,0.05,195952,0,0.884,1,0,0,25462,41272
v3.2.4,3,145411,0,10.94,860565,0,21.526,1,0,0,697929,83488
v3.0.4,1,937097,0,0.07,187601,0,0.811,1,0,0,51547,39140
v3.2.3,1,865089,0,0.07,196335,0,0.833,1,0,0,43353,41029
v3.2.4,3,146891,0,7.02,839800,0,22.45,1,0,0,454623,81026
v3.0.4,1,198874,0,0.00,1078,0,0.57,0,0,0,0,722
v3.2.4,1,304296,0,0.00,823,0,0.598,0,0,0,0,414
v3.2.4,1,218019,0,0.07,197150,0,0.745,1,0,0,44689,41315
v3.0.4,3,436284,0,0.05,233871,0,0.934,1,0,0,11140,41297
v3.2.4,3,544594,0,0.00,722,0,1.823,0,0,0,0,310
v3.0.4,3,193884,0,0.00,775,0,0.472,0,0,0,0,414
v3.2.4,3,315926,0,0.97,858891,0,21.455,1,0,0,116462,83045
v3.0.4,1,246174,0,0.06,190928,0,0.745,1,0,0,14196,39573
v3.2.4,3,367638,0,1.73,847601,0,19.118,1,0,0,163413,82677
v3.2.4,3,980187,0,0.00,823,0,1.502,0,0,0,0,414
v3.2.4,1,377264,0,0.06,197927,0,0.741,1,0,0,34841,41663
v3.2.3,3,246013,0,7.35,669469,0,1.97,1,0,0,440487,62774
v3.2.4,1,293581,0,0.05,190356,0,0.873,1,0,0,17959,40244
v3.0.4,3,557167,0,0.09,227921,0,0.753,1,0,0,75615,40973
v3.0.4,1,634778,0,0.00,876,0,0.623,0,0,0,0,516
v3.2.4,1,487261,0,0.07,199511,0,0.964,1,0,0,31790,42231
v3.2.3,1,41025,0,0.04,193270,0,0.862,1,0,0,19543,40813
v3.0.4,1,987125,0,0.00,1078,0,0.598,0,0,0,0,724
v3.0.4,1,969177,0,0.06,195634,0,0.93,1,0,0,27186,40406
v3.0.4,1,999896,0,0.05,188230,0,0.856,1,0,0,13009,39452
v3.0.4,1,360175,0,0.00,1078,0,0.479,0,0,0,0,724
v3.2.3,1,341702,0,0.00,1025,0,0.54,0,0,0,0,620
v3.2.4,3,643687,0,13.82,847978,0,20.015,1,0,0,975270,81818
v3.2.4,1,464204,0,0.07,199654,0,0.816,1,0,0,50273,41959
v3.2.4,1,733915,0,0.06,187490,0,0.751,1,0,0,29245,40589
v3.2.4,1,710676,0,0.05,199782,0,0.805,1,0,0,14014,42019
v3.2.4,1,191031,0,0.00,722,0,0.675,0,0,0,0,310
v3.0.4,1,248861,0,0.00,876,0,0.461,0,0,0,0,518
v3.0.4,3,466724,0,0.00,876,0,0.451,0,0,0,0,516
v3.0.4,1,218019,0,0.05,191606,0,0.687,1,0,0,19965,39443
v3.2.3,3,600777,0,0.00,722,0,0.852,0,0,0,0,310
v3.2.4,1,857084,0,0.06,194284,0,0.861,1,0,0,24302,40816
v3.2.3,1,526780,0,0.00,722,0,0.6,0,0,0,0,310
v3.2.3,1,391696,0,0.07,195004,0,0.81,1,0,0,53408,41507
v3.2.4,1,470690,0,0.00,924,0,0.497,0,0,0,0,516
v3.2.4,1,636970,0,0.07,200604,0,0.796,1,0,0,39842,42097
v3.2.4,1,81887,0,0.06,200943,0,0.97,1,0,0,19315,42302
v3.2.3,3,287049,0,0.00,823,0,0.885,0,0,0,0,414
v3.2.4,3,918867,0,0.00,1025,0,1.829,0,0,0,0,620
v3.2.3,3,947315,0,32.63,679664,0,2.25,1,0,0,2315303,64079
v3.2.4,3,402080,0,0.00,722,0,1.976,0,0,0,0,310
v3.2.4,1,958268,0,0.00,1126,0,0.464,0,0,0,0,722
v3.0.4,1,774154,0,0.00,1179,0,0.495,0,0,0,0,826
v3.0.4,1,363822,0,0.00,1078,0,0.646,0,0,0,0,722
v3.0.4,3,150429,0,0.06,237764,0,0.86,1,0,0,24513,41726
v3.2.4,3,843233,0,0.00,520,0,1.59,0,0,0,0,104
v3.2.3,1,519625,0,0.09,201585,0,0.752,1,0,0,64937,42201
v3.2.4,1,586846,0,0.04,193348,0,0.838,1,0,0,18719,41157
v3.0.4,1,368497,0,0.05,183179,0,0.825,1,0,0,15474,38823
v3.2.3,1,108246,0,0.06,199385,0,0.894,1,0,0,30670,42519
v3.2.3,1,518153,0,0.00,722,0,0.529,0,0,0,0,310
v3.2.4,1,755021,0,0.05,193766,0,0.911,1,0,0,17015,40831
v3.2.4,1,309329,0,0.07,197348,0,0.899,1,0,0,54882,41528
v3.0.4,1,673271,0,0.00,1078,0,0.526,0,0,0,0,722
v3.2.3,1,262311,0,0.05,198017,0,0.872,1,0,0,15185,41672
v3.0.4,1,387608,0,0.00,1078,0,0.501,0,0,0,0,724
v3.2.3,3,671318,0,4.95,667921,0,1.992,1,0,0,266923,63150
v3.0.4,1,107556,0,0.00,977,0,0.471,0,0,0,0,620
v3.2.3,3,922074,0,17.80,668683,0,1.936,1,0,0,1443618,63504
v3.0.4,1,714565,0,0.05,192819,0,0.804,1,0,0,14052,39781
v3.0.4,1,954422,0,0.00,977,0,0.508,0,0,0,0,620
v3.2.4,1,396195,0,0.05,199377,0,1.127,1,0,0,19992,42010
v3.2.3,1,950512,0,0.00,1328,0,0.615,0,0,0,0,928
v3.0.4,1,957743,0,0.00,1078,0,0.524,0,0,0,0,722
v3.2.4,1,708888,0,0.00,823,0,0.512,0,0,0,0,414
v3.0.4,1,781032,0,0.08,186259,0,1.21,1,0,0,24319,39187
v3.2.4,1,45652,0,0.07,198601,0,0.862,1,0,0,41460,41901
v3.0.4,1,21103,0,0.00,1280,0,0.457,0,0,0,0,928
v3.2.3,1,214545,0,0.08,191391,0,0.926,1,0,0,35075,41238
v3.0.4,1,633120,0,0.06,192121,0,0.79,1,0,0,23311,39740
v3.2.4,1,146792,0,0.00,722,0,0.567,0,0,0,0,310
v3.2.3,1,534774,0,0.00,924,0,0.585,0,0,0,0,516
v3.2.4,1,344455,0,0.05,198444,0,0.943,1,0,0,14763,41632
v3.2.3,1,44741,0,0.05,190012,0,0.762,1,0,0,18167,40625
v3.2.4,3,194023,0,0.00,1025,0,1.593,0,0,0,0,620
v3.2.4,1,797487,0,0.06,201325,0,0.778,1,0,0,33649,42262
v3.2.3,3,244380,0,0.00,1025,0,1.038,0,0,0,0,620
v3.2.3,1,685506,0,0.10,197188,0,1.117,1,0,0,46414,41478
v3.2.3,1,772895,0,0.05,199421,0,0.797,0,0,0,5148,41962
v3.2.4,3,737577,0,5.60,851312,0,20.59,1,0,0,267089,81981
v3.2.4,3,487183,0,11.06,845164,0,20.4,1,0,0,624456,81593
v3.2.4,3,147703,0,0.00,1328,0,2.266,0,0,0,0,928
v3.2.3,1,753081,0,0.07,202996,0,0.899,1,0,0,20153,42690
v3.2.3,1,436284,0,0.08,200604,0,0.794,1,0,0,59714,42030
v3.2.3,1,879016,0,0.05,186553,0,0.789,1,0,0,14033,39765
v3.0.4,3,957743,0,0.00,1077,0,0.449,0,0,0,0,721
v3.2.3,1,833982,0,0.00,823,0,0.515,0,0,0,0,414
v3.2.3,3,780111,0,0.00,1126,0,1.1,0,0,0,0,722
v3.2.3,1,994190,0,0.05,197848,0,0.733,1,0,0,19981,41938
v3.0.4,1,49233,0,0.00,1078,0,0.546,0,0,0,0,722
v3.2.3,1,889191,0,0.00,722,0,0.568,0,0,0,0,310
v3.2.3,3,761824,0,0.00,924,0,1.519,0,0,0,0,516
v3.2.4,3,91036,0,2.04,857911,0,20.731,1,0,0,163001,82942
v3.2.3,3,455984,0,0.00,1126,0,1.152,0,0,0,0,722
v3.2.4,3,395508,0,0.00,1126,0,1.73,0,0,0,0,722
v3.0.4,1,731315,0,0.00,674,0,0.644,0,0,0,0,310
v3.2.4,1,460072,0,0.06,194855,0,0.784,1,0,0,15328,41678
v3.0.4,1,115981,0,0.00,1280,0,0.614,0,0,0,0,928
v3.2.4,1,902647,0,0.05,196133,0,0.813,1,0,0,19178,41236
v3.2.3,1,822023,0,0.00,1025,0,0.56,0,0,0,0,620
v3.2.4,1,822023,0,0.00,1025,0,0.515,0,0,0,0,620
v3.0.4,3,784836,0,0.00,876,0,0.588,0,0,0,0,516
v3.2.4,1,682398,0,0.00,823,0,0.555,0,0,0,0,414
v3.2.3,1,115509,0,0.00,924,0,0.886,0,0,0,0,516
v3.2.4,1,446467,0,0.05,197622,0,0.752,1,0,0,17501,41565
v3.0.4,3,253424,0,0.05,232011,0,0.918,1,0,0,14934,41499
v3.2.3,1,307334,0,0.00,1025,0,0.479,0,0,0,0,620
v3.0.4,1,312897,0,0.05,187817,0,0.735,1,0,0,37029,38831
v3.0.4,3,92221,0,0.06,226042,0,0.768,1,0,0,39935,40120
v3.2.3,1,863544,0,0.04,200917,0,0.83,1,0,0,15288,42370
v3.2.3,3,260222,0,0.00,823,0,1.105,0,0,0,0,414
v3.2.3,1,936079,0,0.00,621,0,0.442,0,0,0,0,208
v3.0.4,1,761269,0,0.10,182721,0,0.759,1,0,0,20842,38845
v3.2.3,3,828142,0,23.95,677927,0,2.16,1,0,0,1849033,64046
v3.2.4,1,580447,0,0.00,924,0,0.578,0,0,0,0,516
v3.0.4,3,171127,0,0.06,231664,0,0.828,1,0,0,15831,40993
v3.2.3,1,193601,0,0.06,194308,0,0.789,1,0,0,34081,41338
v3.0.4,3,245547,0,0.00,876,0,0.512,0,0,0,0,516
v3.2.4,3,112629,0,9.81,849278,0,19.752,1,0,0,742600,82065
v3.2.3,3,559975,0,8.94,668472,0,2.708,1,0,0,384131,63172
v3.0.4,3,544594,0,0.00,674,0,0.486,0,0,0,0,310
v3.2.3,1,722530,0,0.06,191368,0,0.907,1,0,0,47497,41021
v3.0.4,1,493333,0,0.00,1179,0,0.462,0,0,0,0,826
v3.2.4,3,644309,0,12.41,845399,0,19.939,1,0,0,937733,81213
v3.2.3,1,753052,0,0.06,201286,0,0.942,1,0,0,19095,42307
v3.2.3,1,872443,0,0.00,722,0,0.57,0,0,0,0,310
v3.2.4,1,626175,0,0.07,196095,0,0.736,1,0,0,41808,41758
v3.2.3,1,999896,0,0.06,193774,0,0.937,1,0,0,13537,41324
v3.2.3,1,733915,0,0.06,187490,0,0.843,1,0,0,29245,40589
v3.0.4,1,952059,0,0.05,190666,0,0.92,1,0,0,19429,39471
v3.0.4,3,632961,0,0.00,472,0,0.445,0,0,0,0,104
v3.2.3,3,638530,0,0.00,1024,0,1.212,0,0,0,0,619
v3.0.4,1,789770,0,0.08,192912,0,0.939,1,0,0,32646,39812
v3.2.4,3,127044,0,5.47,843783,0,18.258,1,0,0,218701,81511
v3.2.4,1,885753,0,0.05,189462,0,1.299,1,0,0,20606,40102
